"","X","X5","X25","X40","X60","X75","X90","agent","stock"
"30","b.prev_std.Stock.Nadina.",-0.807252894038672,-0.424527213780717,-0.277553336930555,-0.0932822381074324,0.0689602999658234,0.323271913996158,"c_b_cys","Nadina"
"31","b.prev_std.Stock.Pitt.",-1.0166378519541,-0.596676327715505,-0.439198605937891,-0.241301403747772,-0.0830654483381305,0.135678695528863,"c_b_cys","Pitt"
"32","b.prev_std.Stock.Portage.",-0.810062997770617,-0.430066441933323,-0.268431919806578,-0.0783905395836813,0.0889414596018452,0.326517284278035,"c_b_cys","Portage"
"33","b.prev_std.Stock.Quesnel.",-0.790620322046545,-0.402749221113284,-0.238702516422742,-0.0485720193757423,0.109318678696169,0.35974419117697,"c_b_cys","Quesnel"
"34","b.prev_std.Stock.Raft.",-0.798390947520542,-0.416583470812909,-0.273625964306187,-0.074725837717684,0.0877719913187437,0.335060021883423,"c_b_cys","Raft"
"35","b.prev_std.Stock.Scotch.",-0.965124817373481,-0.589750720874033,-0.412623102298383,-0.219166550079745,-0.0545101660874637,0.173510679213398,"c_b_cys","Scotch"
"36","b.prev_std.Stock.Seymour.",-0.853307245639089,-0.450258648418172,-0.279613824924772,-0.0881244097216756,0.0708111732503937,0.294058983890558,"c_b_cys","Seymour"
"37","b.prev_std.Stock.Stellako.",-0.752896756166988,-0.368842535460514,-0.209102596638508,-0.0169434210942115,0.154410114980698,0.40639435148435,"c_b_cys","Stellako"
"38","b.prev_std.Stock.Weaver.",-1.11914567332444,-0.689339436352499,-0.506250130291322,-0.307305493341323,-0.138701411713107,0.100008873733959,"c_b_cys","Weaver"
"39","prev_std",-0.367306406884994,-0.0057485141397911,0.131613445255293,0.28736065674683,0.425037461069003,0.636784262225932,"ce_sha","Global"
"40","b.prev_std.Stock.Birkenhead.",-0.412769180661103,-0.0150773680851358,0.132997269247541,0.306405110658474,0.436493533267691,0.668992256544345,"ce_sha","Birkenhead"
"41","b.prev_std.Stock.Bowron.",-0.456357787645312,-0.0624282856886279,0.0869072970875787,0.2448842761445,0.397808832220335,0.616166122732185,"ce_sha","Bowron"
"42","b.prev_std.Stock.Chilko.",-0.426894404144981,-0.0668177616628359,0.0848611593456002,0.246435130259097,0.397875232751774,0.610590284068432,"ce_sha","Chilko"
"43","b.prev_std.Stock.E.Stuart.",-0.382577630819546,0.00199520217453245,0.145248310867249,0.317830627105157,0.456443515708382,0.691844142887283,"ce_sha","E.Stuart"
"44","b.prev_std.Stock.Fennell.",-0.367476718502233,0.0108317334628396,0.156546071936698,0.331344108481285,0.487906090076881,0.703096057786027,"ce_sha","Fennell"
"45","b.prev_std.Stock.Gates.",-0.368711937540924,-0.00294502791012084,0.136588925619989,0.301875145887681,0.443713882989548,0.673948014493266,"ce_sha","Gates"
"46","b.prev_std.Stock.Harrison.",-0.368853956868118,-0.00104155562265463,0.1447271713404,0.311226636114376,0.460503485445081,0.687134033225535,"ce_sha","Harrison"
"47","b.prev_std.Stock.L.Shuswap.",-0.342256439392772,0.0349901927172021,0.177396607260826,0.357371314418502,0.508047964149256,0.743749475590233,"ce_sha","L.Shuswap"
"48","b.prev_std.Stock.L.Stuart.",-0.407860028724231,-0.0469098121542964,0.106584262660104,0.272169214837725,0.408784968694821,0.642590652042707,"ce_sha","L.Stuart"
"49","b.prev_std.Stock.Nadina.",-0.403934392203933,-0.0360864129369482,0.119428745740203,0.283771456033495,0.436201866294171,0.65960340580349,"ce_sha","Nadina"
"50","b.prev_std.Stock.Pitt.",-0.379664366898463,-0.00110391160220284,0.137927039267234,0.311341818444486,0.462211813684009,0.688602424972814,"ce_sha","Pitt"
"51","b.prev_std.Stock.Portage.",-0.424284674525537,-0.0379929433281375,0.10067892234549,0.274661541680686,0.416566125923673,0.635195525671559,"ce_sha","Portage"
"52","b.prev_std.Stock.Quesnel.",-0.461975572748885,-0.0720227304416521,0.0700543199185634,0.245366357820131,0.384786852657222,0.595361473394929,"ce_sha","Quesnel"
"53","b.prev_std.Stock.Raft.",-0.409157085973222,-0.0530592149029663,0.110838534123985,0.259811169165981,0.408002663509722,0.63637891865155,"ce_sha","Raft"
"54","b.prev_std.Stock.Scotch.",-0.355815161056501,0.0166030181934614,0.155941962370397,0.324259994361616,0.470920484560562,0.700627086072482,"ce_sha","Scotch"
"55","b.prev_std.Stock.Seymour.",-0.406245928718048,-0.0268060676108758,0.124886332249117,0.289032625792045,0.434923197807616,0.64627281707067,"ce_sha","Seymour"
"56","b.prev_std.Stock.Stellako.",-0.427615398694014,-0.0416259635692019,0.102734609757678,0.266892399957072,0.411831783635487,0.629646223045009,"ce_sha","Stellako"
"57","b.prev_std.Stock.Weaver.",-0.338279459723051,0.0427636802579941,0.181874171763493,0.351326692833015,0.488501853439337,0.736715085279176,"ce_sha","Weaver"
"58","prev_std",-0.31170215814678,0.0459596204122612,0.177482901792707,0.333415525187923,0.476251600317546,0.679502605326546,"de_sal","Global"
"59","b.prev_std.Stock.Birkenhead.",-0.45734398332806,-0.0544179845255878,0.105797891379152,0.277193921556727,0.425777561624971,0.67364991280151,"de_sal","Birkenhead"
"60","b.prev_std.Stock.Bowron.",-0.372860561299221,0.00765062289087822,0.158812992250961,0.325576332822884,0.478282691252193,0.70416826660304,"de_sal","Bowron"
"61","b.prev_std.Stock.Chilko.",-0.35556084847867,0.0214939430016079,0.163260818187386,0.323910611225856,0.485250645123803,0.720523587339891,"de_sal","Chilko"
"62","b.prev_std.Stock.E.Stuart.",-0.339134438669492,0.0320954650802916,0.179400930767971,0.353523126112373,0.498396252672752,0.721611974207267,"de_sal","E.Stuart"
"63","b.prev_std.Stock.Fennell.",-0.295889213855772,0.0943016355122421,0.232142688341458,0.413985262920133,0.563386358144158,0.796510154360648,"de_sal","Fennell"
"64","b.prev_std.Stock.Gates.",-0.473059772804372,-0.0780640004826212,0.086760379780812,0.26006116426193,0.406400441275379,0.633294531883776,"de_sal","Gates"
"65","b.prev_std.Stock.Harrison.",-0.37602095143762,0.0161487804745926,0.168259465924241,0.342603188253897,0.492018559580335,0.725532103216104,"de_sal","Harrison"
"66","b.prev_std.Stock.L.Shuswap.",-0.292487840594198,0.0792313898000147,0.226712082746724,0.400770081920167,0.543472964503623,0.780250149160929,"de_sal","L.Shuswap"
"67","b.prev_std.Stock.L.Stuart.",-0.358114754480917,0.0165677356956673,0.169733848272162,0.328701021207989,0.475610085789394,0.702092696160918,"de_sal","L.Stuart"
"68","b.prev_std.Stock.Nadina.",-0.305130090641105,0.0644121764212815,0.215864863044887,0.385689110749556,0.529144772051494,0.762820217991458,"de_sal","Nadina"
"69","b.prev_std.Stock.Pitt.",-0.480111913566705,-0.0775251493662944,0.0792986659893962,0.266372504941683,0.395944218919839,0.639805376341438,"de_sal","Pitt"
"70","b.prev_std.Stock.Portage.",-0.301286770689299,0.0661848030963557,0.215867379411412,0.392609170628653,0.529375942112222,0.767859729360357,"de_sal","Portage"
"71","b.prev_std.Stock.Quesnel.",-0.370617353519307,0.0186159299379562,0.152941588877128,0.324277924972113,0.486238878650752,0.704613971459403,"de_sal","Quesnel"
"72","b.prev_std.Stock.Raft.",-0.36399214983605,0.0050769434562963,0.16383721178524,0.34058532857085,0.480972156901675,0.712605964471384,"de_sal","Raft"
"73","b.prev_std.Stock.Scotch.",-0.304674099202969,0.0588122939428605,0.20206235652899,0.367737223263089,0.520119171944285,0.762876083243138,"de_sal","Scotch"
"74","b.prev_std.Stock.Seymour.",-0.302182846152913,0.0605914366826302,0.208788990200457,0.379807087351917,0.532685221107693,0.756145196294005,"de_sal","Seymour"
"75","b.prev_std.Stock.Stellako.",-0.341983839271833,0.0482432628394501,0.195610508796767,0.360320277681626,0.519870246858401,0.746354091531785,"de_sal","Stellako"
"76","b.prev_std.Stock.Weaver.",-0.331856872514491,0.0470683160200349,0.190907854755994,0.372866099653192,0.530377827714728,0.760749599339429,"de_sal","Weaver"
"77","prev_std",-0.785970683672451,-0.402205246051672,-0.255172042481053,-0.0862121468753944,0.0695635145660098,0.310135089631434,"fa_mar","Global"
"78","b.prev_std.Stock.Birkenhead.",-0.873866955666888,-0.464071578089156,-0.290444286441515,-0.105473722988418,0.0505714439757414,0.323839630283154,"fa_mar","Birkenhead"
"79","b.prev_std.Stock.Bowron.",-0.802855382928991,-0.370691977647707,-0.183940827261225,-0.00961065497196168,0.164249893684904,0.434916152347567,"fa_mar","Bowron"
"80","b.prev_std.Stock.Chilko.",-0.845500436990903,-0.426453651546195,-0.261912027036936,-0.0794105352308512,0.0833016320993572,0.349928233143197,"fa_mar","Chilko"
"81","b.prev_std.Stock.E.Stuart.",-0.799153738681082,-0.399370809961939,-0.236277938060693,-0.0521435830908553,0.103360159536438,0.377105867626578,"fa_mar","E.Stuart"
"82","b.prev_std.Stock.Fennell.",-0.744674407311527,-0.345418407804702,-0.176482145534977,0.0160254933886561,0.196327954129109,0.462904227788321,"fa_mar","Fennell"
"83","b.prev_std.Stock.Gates.",-1.02591213484648,-0.594623700921369,-0.421886339995434,-0.219221325906636,-0.0518299434880236,0.180346501150566,"fa_mar","Gates"
"84","b.prev_std.Stock.Harrison.",-1.12624036060959,-0.64474644175845,-0.471586947337445,-0.257307810638547,-0.0887393633277874,0.151029953375338,"fa_mar","Harrison"
"85","b.prev_std.Stock.L.Shuswap.",-0.867810438432478,-0.424142374437347,-0.248492829917916,-0.0557499910316682,0.109842054149664,0.373658776165412,"fa_mar","L.Shuswap"
"86","b.prev_std.Stock.L.Stuart.",-0.799540961517468,-0.357740451269639,-0.190360778221513,-0.00211467245756259,0.169126037306297,0.438086553178573,"fa_mar","L.Stuart"
"87","b.prev_std.Stock.Nadina.",-0.819988980429265,-0.404561265379167,-0.245295949280725,-0.0495083008263262,0.126172562754696,0.385050861770655,"fa_mar","Nadina"
"88","b.prev_std.Stock.Pitt.",-1.17927466265586,-0.719013521939376,-0.524087241056045,-0.301261603128083,-0.126635835972393,0.118300420579398,"fa_mar","Pitt"
"89","b.prev_std.Stock.Portage.",-0.706450887866914,-0.290292211323578,-0.123351417595913,0.091290199471315,0.273997681173458,0.567442992575657,"fa_mar","Portage"
"90","b.prev_std.Stock.Quesnel.",-0.776365174299808,-0.330039465761542,-0.164626994199461,0.0297552528131322,0.210002925173865,0.462066741686148,"fa_mar","Quesnel"
"91","b.prev_std.Stock.Raft.",-0.857568547048388,-0.412474551320343,-0.262218620292795,-0.0750493917056344,0.0822925793011486,0.367261512934372,"fa_mar","Raft"
"92","b.prev_std.Stock.Scotch.",-0.826082138453194,-0.412588703159303,-0.247193356769463,-0.0536821016375517,0.105165818888397,0.378053079686059,"fa_mar","Scotch"
"93","b.prev_std.Stock.Seymour.",-0.758768868447546,-0.310250636754284,-0.141320066656245,0.0402012716556951,0.203422013558446,0.473674348435347,"fa_mar","Seymour"
"94","b.prev_std.Stock.Stellako.",-0.837770815487467,-0.407551532422733,-0.224004201297297,-0.0337217712418498,0.124204255402221,0.357742880884041,"fa_mar","Stellako"
"95","b.prev_std.Stock.Weaver.",-0.848875909306715,-0.413143054942356,-0.244863431969403,-0.0554612418663731,0.122675528673989,0.372162618716694,"fa_mar","Weaver"
"96","prev_std",-0.876479587907515,-0.542163559732823,-0.406483650813913,-0.257725403354097,-0.113561654676485,0.0868697532973225,"fl_psy","Global"
"97","b.prev_std.Stock.Birkenhead.",-0.951663417979112,-0.576117894964763,-0.438276908702543,-0.257730684244392,-0.119738146596091,0.0927146235029253,"fl_psy","Birkenhead"
"98","b.prev_std.Stock.Bowron.",-0.902248803762445,-0.551602426162554,-0.417345080739348,-0.244779557301405,-0.104812568252383,0.121197759681128,"fl_psy","Bowron"
"99","b.prev_std.Stock.Chilko.",-0.885253116924606,-0.547866078170472,-0.409845508992359,-0.238411509582648,-0.0922615743568546,0.139580761447544,"fl_psy","Chilko"
